addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430""]","[{""address"":""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430"",""name"":"""",""projectId"":""""}]",2022-08-25T23:50:54.898874552Z,A significant amount 0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x11f40c5cf3688d36fc3204973f880fa2b3291d003cdb09d356518e17f86c2488,"{""assetImpacted"":""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430"",""assetVolumeDecreasePercentage"":""0.05947953362978482"",""firstTxHash"":""0x6d2dafe5746d14421d72fccef4bed6128fb6e2c22ea8f9311018465ab07d8e5d"",""lastTxHash"":""0x6d2dafe5746d14421d72fccef4bed6128fb6e2c22ea8f9311018465ab07d8e5d""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15412074,""hash"":""0x2efe1898b6f169f34766810cced4d057cc07263f7e28a0a0d6c3abddafd95f74"",""timestamp"":""2022-08-25T23:50:30Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374""]","[{""address"":""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.634999277Z,A significant amount 0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xe3f6ee5985b27a652b9799d16ba8450099016ea338681546f12a6a76b234bc35,"{""assetImpacted"":""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374"",""assetVolumeDecreasePercentage"":""0.30989376063467444"",""firstTxHash"":""0xb5d0a59689688579011adbd39854ad1c4661bc8d346679e309de98ee2a0d2943"",""lastTxHash"":""0xb5d0a59689688579011adbd39854ad1c4661bc8d346679e309de98ee2a0d2943""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e""]","[{""address"":""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.855651574Z,A significant amount 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xc0c93b1daa817d691f36ffc54eab58b04c5cf9aa73343e4f4c45e5dce106ee3a,"{""assetImpacted"":""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e"",""assetVolumeDecreasePercentage"":""0"",""firstTxHash"":""undefined"",""lastTxHash"":""undefined""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24""]","[{""address"":""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24"",""name"":""rndr"",""projectId"":""rndr""}]",2022-08-25T17:01:28.730656447Z,A significant amount 0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xbb768b346ce521bc3d025fed835a07be899af19bfe294779f1506b2f4a2d2549,"{""assetImpacted"":""0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24"",""assetVolumeDecreasePercentage"":""0.7732224210510942"",""firstTxHash"":""0xba483785db78bb586d4c3edb6143cdd7b4b594f2d4a1ed721ba2e76569b1cbcf"",""lastTxHash"":""0xc082b2545c143210e182da9806fff778e3924f06f33fb12302766ec592de768f""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Rndr"",""id"":""rndr"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x4104b135dbc9609fc1a9490e61369036497660c8""]","[{""address"":""0x4104b135dbc9609fc1a9490e61369036497660c8"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.904709318Z,A significant amount 0x4104b135dbc9609fc1a9490e61369036497660c8 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x90dc80ec15d65a5b12b545f61b1dcf0f075a0037476adae8fe4b66d65655b425,"{""assetImpacted"":""0x4104b135dbc9609fc1a9490e61369036497660c8"",""assetVolumeDecreasePercentage"":""2.6817642760815685"",""firstTxHash"":""0xa36bdea6bc80882f8a9c7db76def4f38c0868ae17f583d0225b8b01957969e11"",""lastTxHash"":""0xa36bdea6bc80882f8a9c7db76def4f38c0868ae17f583d0225b8b01957969e11""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430""]","[{""address"":""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.943639013Z,A significant amount 0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x85c084e0ed5351f65752b56d23ae0be282141d4a6ee794038afee6484c7ec166,"{""assetImpacted"":""0x3a4f40631a4f906c2bad353ed06de7a5d3fcb430"",""assetVolumeDecreasePercentage"":""0.05947953362978482"",""firstTxHash"":""0x6d2dafe5746d14421d72fccef4bed6128fb6e2c22ea8f9311018465ab07d8e5d"",""lastTxHash"":""0x6d2dafe5746d14421d72fccef4bed6128fb6e2c22ea8f9311018465ab07d8e5d""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xba8a621b4a54e61c442f5ec623687e2a942225ef""]","[{""address"":""0xba8a621b4a54e61c442f5ec623687e2a942225ef"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.56650234Z,A significant amount 0xba8a621b4a54e61c442f5ec623687e2a942225ef tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x53efbfb273eb59b3cce5296b6c7ea8e00997effe1459260c6a14562f30f01701,"{""assetImpacted"":""0xba8a621b4a54e61c442f5ec623687e2a942225ef"",""assetVolumeDecreasePercentage"":""2.323691975776503"",""firstTxHash"":""0xa269b3dfc6771e5fee4535172946e9c29f8da4cd31c4adc9f71184b3ddf9e682"",""lastTxHash"":""0xc24297d9a7f5898b6e051290ce158e26c253688f26003976511c554480ae52da""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab""]","[{""address"":""0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab"",""name"":""GeyserToken"",""projectId"":""gysr""}]",2022-08-25T17:01:28.690601444Z,A significant amount 0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x51b5830a19438cd7bb6e9b897a1341ab2e3ba80b210954afab695f7063366089,"{""assetImpacted"":""0xbea98c05eeae2f3bc8c3565db7551eb738c8ccab"",""assetVolumeDecreasePercentage"":""2.309490802600308"",""firstTxHash"":""0xd69c29a76a38e27aa7545b0c0cdb5186e65c734217b4a09eb132afd2fcab8245"",""lastTxHash"":""0xf1e3f70dc7a4f02bee47e6612f52c26d666733c0772fafd436240d4cf975f033""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Gysr"",""id"":""gysr"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8a854288a5976036a725879164ca3e91d30c6a1b""]","[{""address"":""0x8a854288a5976036a725879164ca3e91d30c6a1b"",""name"":""GET"",""projectId"":""get_protocol""}]",2022-08-25T17:01:28.552555303Z,A significant amount 0x8a854288a5976036a725879164ca3e91d30c6a1b tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x192f06092248b5ac02d5c45182e50f867aae1fefd96569a8a9497add508bde43,"{""assetImpacted"":""0x8a854288a5976036a725879164ca3e91d30c6a1b"",""assetVolumeDecreasePercentage"":""2.0750767331067217"",""firstTxHash"":""0x5307df37cbf215b4e43ab039d684f7eb48930c2237985adbda531795904dc0f2"",""lastTxHash"":""0x5307df37cbf215b4e43ab039d684f7eb48930c2237985adbda531795904dc0f2""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Get Protocol"",""id"":""get_protocol"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x48f07301e9e29c3c38a80ae8d9ae771f224f1054""]","[{""address"":""0x48f07301e9e29c3c38a80ae8d9ae771f224f1054"",""name"":"""",""projectId"":""""}]",2022-08-25T17:01:28.985464495Z,A significant amount 0x48f07301e9e29c3c38a80ae8d9ae771f224f1054 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x1385922f1c4a9de21c9dad67097eabc72486635bacd318ee5d681ce23af115d1,"{""assetImpacted"":""0x48f07301e9e29c3c38a80ae8d9ae771f224f1054"",""assetVolumeDecreasePercentage"":""0.5477467827893793"",""firstTxHash"":""0xf8f83333f40fa3c9e94033dcca13ca9c272449f75bef3a0e0b94a73ed8e858d4"",""lastTxHash"":""0x00e1787d05376f8e268e798e59804f96cb41ca53ea0704b32b8d977ace5cf141""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15410288,""hash"":""0x47f04868f25aebed132da81a8f27d0cdf4247afa6a90fb7fb7f7a8edee295ec4"",""timestamp"":""2022-08-25T17:00:40Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31""]","[{""address"":""0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.287008423Z,A significant amount 0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xb1f4fe8f7da391cb1b1adc829d003cc709397a68d0f467bf020f5e77431d9ed6,"{""assetImpacted"":""0xe632ea2ef2cfd8fc4a2731c76f99078aef6a4b31"",""assetVolumeDecreasePercentage"":""1.288985695728068"",""firstTxHash"":""0xe56e43e673d91cc9435b70c0680ba6da1c2da18b46dacdbcffd5cb77969f9551"",""lastTxHash"":""0xfbf7c40b6bb200bddfc40d2f644ca415385b17e0f558c9297c2051e6828c7f86""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8a854288a5976036a725879164ca3e91d30c6a1b""]","[{""address"":""0x8a854288a5976036a725879164ca3e91d30c6a1b"",""name"":""GET"",""projectId"":""get_protocol""}]",2022-08-25T09:23:29.377036928Z,A significant amount 0x8a854288a5976036a725879164ca3e91d30c6a1b tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x6a9b32b91f905e0bda615af7f8d3575bf2b8e58faf18c3c47a669ef001fd33c4,"{""assetImpacted"":""0x8a854288a5976036a725879164ca3e91d30c6a1b"",""assetVolumeDecreasePercentage"":""2.092145128638871"",""firstTxHash"":""0x5307df37cbf215b4e43ab039d684f7eb48930c2237985adbda531795904dc0f2"",""lastTxHash"":""0x5307df37cbf215b4e43ab039d684f7eb48930c2237985adbda531795904dc0f2""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Get Protocol"",""id"":""get_protocol"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x514910771af9ca656af840dff83e8264ecf986ca""]","[{""address"":""0x514910771af9ca656af840dff83e8264ecf986ca"",""name"":""LINK Token"",""projectId"":""chainlink""}]",2022-08-25T09:23:29.186215453Z,A significant amount 0x514910771af9ca656af840dff83e8264ecf986ca tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x6a55684138b0eb1450355188be6c56d54dceab8cd4cfb81ee4c2fdb5b2b3e038,"{""assetImpacted"":""0x514910771af9ca656af840dff83e8264ecf986ca"",""assetVolumeDecreasePercentage"":""0.6661338694505932"",""firstTxHash"":""0x63ab7780652b1692edfbfd7edbc0c4fd9451fb3ec4d35f9d3890d471b57f6aea"",""lastTxHash"":""0xd7765b24017ad601b567064ee73cfd3ef213f392466b3fe20a6c9aaff2527715""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Chainlink"",""id"":""chainlink"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e""]","[{""address"":""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.326712114Z,A significant amount 0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x66331cc6a65e0e41c383734901f86670344dcce97b756bc133fd56b2ddf91058,"{""assetImpacted"":""0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e"",""assetVolumeDecreasePercentage"":""1.5591508093573507"",""firstTxHash"":""0x1027d236535988199222a33c40565ebd48c212498e47b3da94fe2f0311e56cde"",""lastTxHash"":""0x1027d236535988199222a33c40565ebd48c212498e47b3da94fe2f0311e56cde""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x0f5d2fb29fb7d3cfee444a200298f468908cc942""]","[{""address"":""0x0f5d2fb29fb7d3cfee444a200298f468908cc942"",""name"":""MANAToken"",""projectId"":""decentraland""}]",2022-08-25T09:23:29.139681346Z,A significant amount 0x0f5d2fb29fb7d3cfee444a200298f468908cc942 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x613896fa05ce278edc5a7b486516d1a272f584162b7d860c71b5caca5bcc5ab9,"{""assetImpacted"":""0x0f5d2fb29fb7d3cfee444a200298f468908cc942"",""assetVolumeDecreasePercentage"":""0.3045694025837618"",""firstTxHash"":""0x972d97dba89f80296a1201678818ddf519dc91281617141fc0c07ff4c2cdd5ab"",""lastTxHash"":""0x08d3e860b8f906806e5a49b0719abe33e2c7c0689b693509988ece3048369c81""}",Assets significantly decreased,"[{""contacts"":null,""name"":""Decentraland"",""id"":""decentraland"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f""]","[{""address"":""0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.485908911Z,A significant amount 0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x4fb1a697f79d5d0632f082b419bd01de41868254d5e9dd7c0531c9c48d62f102,"{""assetImpacted"":""0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f"",""assetVolumeDecreasePercentage"":""0.9275632233059035"",""firstTxHash"":""0xca4f501bba4be8ff20ab64f7815df1e3e0a261ffe99b189215e3aa61585d8792"",""lastTxHash"":""0xca4f501bba4be8ff20ab64f7815df1e3e0a261ffe99b189215e3aa61585d8792""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x298d492e8c1d909d3f63bc4a36c66c64acb3d695""]","[{""address"":""0x298d492e8c1d909d3f63bc4a36c66c64acb3d695"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.454469564Z,A significant amount 0x298d492e8c1d909d3f63bc4a36c66c64acb3d695 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x4d08c2a461b81f2d80d47148aadc6f036de00ea751b413024e7540e807d40ad1,"{""assetImpacted"":""0x298d492e8c1d909d3f63bc4a36c66c64acb3d695"",""assetVolumeDecreasePercentage"":""5.198292744895289"",""firstTxHash"":""0x903905f5a8f88d4b7800a50d5f0949df69265a1247d7c54db35ff35570f4177e"",""lastTxHash"":""0xea86c7a01365be13671507c33a576ecc4b8ea2dbed92fe50baf7724d58ffd519""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374""]","[{""address"":""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.41586922Z,A significant amount 0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x3c4a38cf1b5f8371fcecbfdbfaf27b54ff0606b306e50971c50f6b4119636a81,"{""assetImpacted"":""0x8f3470a7388c05ee4e7af3d01d8c722b0ff52374"",""assetVolumeDecreasePercentage"":""0.30989376063467444"",""firstTxHash"":""0xb5d0a59689688579011adbd39854ad1c4661bc8d346679e309de98ee2a0d2943"",""lastTxHash"":""0xb5d0a59689688579011adbd39854ad1c4661bc8d346679e309de98ee2a0d2943""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc944e90c64b2c07662a292be6244bdf05cda44a7""]","[{""address"":""0xc944e90c64b2c07662a292be6244bdf05cda44a7"",""name"":""GRT"",""projectId"":""thegraph""}]",2022-08-25T09:23:29.218111865Z,A significant amount 0xc944e90c64b2c07662a292be6244bdf05cda44a7 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x12bf58b707100a13beb40078e90ff10d333dc7f44bded172c99ea0bb7019693f,"{""assetImpacted"":""0xc944e90c64b2c07662a292be6244bdf05cda44a7"",""assetVolumeDecreasePercentage"":""4.236234032807555"",""firstTxHash"":""0xde8e542b2fbb1a2620721a5b60b6b5fb9399ad738d0b353e326630fd11fc6a76"",""lastTxHash"":""0x94d4c5984460481d44cabcb93aadc232e9485db26673c732550c74a507659b0a""}",Assets significantly decreased,"[{""contacts"":null,""name"":""The Graph"",""id"":""thegraph"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0x8f693ca8d21b157107184d29d398a8d082b38b76""]","[{""address"":""0x8f693ca8d21b157107184d29d398a8d082b38b76"",""name"":"""",""projectId"":""""}]",2022-08-25T09:23:29.252749477Z,A significant amount 0x8f693ca8d21b157107184d29d398a8d082b38b76 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0x024dc04143d47d6cdb12277b21622fc6fd97a6db10205fb2f9cecb69b046af34,"{""assetImpacted"":""0x8f693ca8d21b157107184d29d398a8d082b38b76"",""assetVolumeDecreasePercentage"":""0.4552426995961076"",""firstTxHash"":""0x09a42e5a77c366c1a6ff47bdc65341a6fc465773c0e92041830018411266b0b9"",""lastTxHash"":""0x09a42e5a77c366c1a6ff47bdc65341a6fc465773c0e92041830018411266b0b9""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15408304,""hash"":""0x123beb80f0bbd2dce2c71011b4890b72b06766b5080ca5699379fb285f221b3e"",""timestamp"":""2022-08-25T09:23:01Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
"[""0xc8807f0f5ba3fa45ffbdc66928d71c5289249014""]","[{""address"":""0xc8807f0f5ba3fa45ffbdc66928d71c5289249014"",""name"":"""",""projectId"":""""}]",2022-08-24T23:51:04.996383495Z,A significant amount 0xc8807f0f5ba3fa45ffbdc66928d71c5289249014 tokens have been removed from 0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf.,0xf0fbd394281a85678442b7aeef4cfdb6cf8514461112f4b75a0d374cd3688cc2,"{""assetImpacted"":""0xc8807f0f5ba3fa45ffbdc66928d71c5289249014"",""assetVolumeDecreasePercentage"":""0"",""firstTxHash"":""undefined"",""lastTxHash"":""undefined""}",Assets significantly decreased,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15405879,""hash"":""0x086f219fec0955078715229ba6e5849b75a71122cb06074f889466b8cdcbfcf5"",""timestamp"":""2022-08-24T23:50:21Z"",""chainId"":1},""bot"":{""id"":""0xca504ee43501fe7c20084aa3112f8f57dd8c1e0e8a85d3884b66c252d6fc4f5b"",""name"":null}}",EXPLOIT
