addresses,contracts,createdAt,description,hash,metadata,name,projects,protocol,severity,scanNodeCount,source,findingType
"[""0x3158de883bbc058734aba1b877ffd3c755938903"",""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c""]","[{""address"":""0x3158de883bbc058734aba1b877ffd3c755938903"",""name"":"""",""projectId"":""""},{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T19:18:08.75321973Z,Attack type: Sandwich,0xe8b070d124f679e39aad742d2592fc2fc92f3929f790a2996f2e48290420843b,"{""block"":""15528617"",""hash"":""0xe12dab9e50b6f3946b05593ec4ba6a8b7c1b14350da72ef4933906ea443e2f49"",""position"":""4"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x3158de883bbc058734aba1b877ffd3c755938903""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528632,""hash"":""0x22454544e5e6cfc7b46246058170680eae338b10c0eff13235780172da6f4958"",""timestamp"":""2022-09-13T19:10:36Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0x3158de883bbc058734aba1b877ffd3c755938903""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x3158de883bbc058734aba1b877ffd3c755938903"",""name"":"""",""projectId"":""""}]",2022-09-13T19:08:14.995073994Z,Attack type: Sandwich,0xaf3a494ae591bb85f7608aabadbebdcdafbc0cc24a30ff719b4e3d0fb5272caa,"{""block"":""15528617"",""hash"":""0xe12dab9e50b6f3946b05593ec4ba6a8b7c1b14350da72ef4933906ea443e2f49"",""position"":""4"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x3158de883bbc058734aba1b877ffd3c755938903""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528622,""hash"":""0x5e1c56f4ca208bb76b0e621c3e1b1ec3705c4f6729f5f1b9ac7273dbdbbf5b02"",""timestamp"":""2022-09-13T19:07:59Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e""]","[{""address"":""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""name"":"""",""projectId"":""""},{""address"":""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e"",""name"":"""",""projectId"":""""}]",2022-09-13T19:12:50.761190901Z,Attack type: Sandwich,0x1710329aa722911bbc67c8f9c0d066648addcd95fc5bcd5eab96a39c4d3eee5b,"{""block"":""15528603"",""hash"":""0x5617813a20ea5175995fa3f9d0a444a1486fe5eb932bd75e813e1bc905e629c1"",""position"":""3"",""tradeSummary"":""WETH for GTH"",""uniswapPair"":""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""victim"":""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e""}",Uniswap V2 Arbitrage Attack Detected,,ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528617,""hash"":""0xf6d080445c1a5793cf05951839215b6df8c000f871fbb7a4dd3a43534fb811a3"",""timestamp"":""2022-09-13T19:06:45Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e""]","[{""address"":""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""name"":"""",""projectId"":""""},{""address"":""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e"",""name"":"""",""projectId"":""""}]",2022-09-13T19:03:31.566333783Z,Attack type: Sandwich,0x1dad69f587924361037fa8c38886c94f50b52d961b34eddab3bd906d7b120843,"{""block"":""15528603"",""hash"":""0x5617813a20ea5175995fa3f9d0a444a1486fe5eb932bd75e813e1bc905e629c1"",""position"":""3"",""tradeSummary"":""WETH for GTH"",""uniswapPair"":""0x36a48ca66777da2831903394b7bd4d06753d5eaa"",""victim"":""0x329afa43f8c89f65fb6b22397c1a098ea4210d7e""}",Uniswap V2 Arbitrage Attack Detected,,ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528607,""hash"":""0x7d2156aa86939b0d0ef7802c560b76ba6c0669447b6b61ba79608876f556bcef"",""timestamp"":""2022-09-13T19:03:15Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852""]","[{""address"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""name"":"""",""projectId"":""""},{""address"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:54:08.685469642Z,Attack type: Frontrunning,0x32585b2c02bcadbab48ca2b44cbd3107fdd7d9b8e3cf331c6453e15f70a3c945,"{""block"":""15528569"",""hash"":""0xbbbe8772d7f2a0a5d81992b7d10c36af8fe13c21c9b2e3a55e102237d9c1a90f"",""position"":""9"",""tradeSummary"":"""",""uniswapPair"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""victim"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528575,""hash"":""0x37fae39139e2e27bf8aa971cfd8ef53ce0859fb71f0fd96167a33744a60babe7"",""timestamp"":""2022-09-13T18:53:40Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852""]","[{""address"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""name"":"""",""projectId"":""""},{""address"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:53:46.636493757Z,Attack type: Frontrunning,0x55c6a590219db1320be2feb3400c954d597eab809c942a3c22b24708eb41fb70,"{""block"":""15528569"",""hash"":""0xbbbe8772d7f2a0a5d81992b7d10c36af8fe13c21c9b2e3a55e102237d9c1a90f"",""position"":""9"",""tradeSummary"":"""",""uniswapPair"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""victim"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,2,"{""transactionHash"":"""",""block"":{""number"":15528573,""hash"":""0xf920849ad879302e26bd2ca838b533221aef49be17d179961be29aa809aa6f92"",""timestamp"":""2022-09-13T18:53:29Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852""]","[{""address"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54"",""name"":"""",""projectId"":""""},{""address"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:53:57.488369633Z,Attack type: Frontrunning,0xc92a5cd6162c2c3019d9018bef599986fa940f5af59fce9e96912c5f17d3f72e,"{""block"":""15528569"",""hash"":""0xbbbe8772d7f2a0a5d81992b7d10c36af8fe13c21c9b2e3a55e102237d9c1a90f"",""position"":""9"",""tradeSummary"":"""",""uniswapPair"":""0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852"",""victim"":""0x75995f240e6eee8e80ce5898cdb3960da06aaa54""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528572,""hash"":""0x92d8794124af340ac3dd3db91fc515b808ff5f034f75884013cb45fdf9cd601a"",""timestamp"":""2022-09-13T18:53:26Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xe31b7252970745a8aaf5802aa1042a35dbfc3697"",""0x09539705838eea6661633d568f77bc10a02cf375""]","[{""address"":""0xe31b7252970745a8aaf5802aa1042a35dbfc3697"",""name"":"""",""projectId"":""""},{""address"":""0x09539705838eea6661633d568f77bc10a02cf375"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:47:30.1734678Z,Attack type: Sandwich,0xc8e2c91ebc657c0d50be826b9c27804f71e82394c7908c6d7488384a87bb5d8d,"{""block"":""15528540"",""hash"":""0xaa997f1b920eaecb09bd85f0c305acbfa8c98b715946e2fd0ad0823f19dee88d"",""position"":""2"",""tradeSummary"":""WETH for WAS"",""uniswapPair"":""0x09539705838eea6661633d568f77bc10a02cf375"",""victim"":""0xe31b7252970745a8aaf5802aa1042a35dbfc3697""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528544,""hash"":""0x476f508aefec9e9611a3017faf8c1b03bce4ee7448554f7f6aaedcb367ef038f"",""timestamp"":""2022-09-13T18:47:15Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x43e4715ae093a4c86b5ecddb52216c4f879e9672"",""0x56feaccb7f750b997b36a68625c7c596f0b41a58""]","[{""address"":""0x43e4715ae093a4c86b5ecddb52216c4f879e9672"",""name"":"""",""projectId"":""""},{""address"":""0x56feaccb7f750b997b36a68625c7c596f0b41a58"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:42:29.994157031Z,Attack type: Frontrunning,0xf59f53da4b6122782e7eebe0556b5da910e71cffee9c5de28fcdf0928c310384,"{""block"":""15528512"",""hash"":""0x5680beab59979850baf5f49a23639213513634e74d07600793161a4342d9a78d"",""position"":""9"",""tradeSummary"":""WETH for FARM"",""uniswapPair"":""0x56feaccb7f750b997b36a68625c7c596f0b41a58"",""victim"":""0x43e4715ae093a4c86b5ecddb52216c4f879e9672""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528517,""hash"":""0xcc0c84dff50af62f9961fb0026b0bd55c400296c083b5542b226f582aa873c78"",""timestamp"":""2022-09-13T18:42:08Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xab1b8300cb18c19cc42688c74eb4ab173805d650"",""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8""]","[{""address"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650"",""name"":"""",""projectId"":""""},{""address"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:45:54.883695842Z,Attack type: Sandwich,0xfd06d802a6b5578838d4ce4ce71e7c69ad271b317cb96dc77f417509316388e4,"{""block"":""15528474"",""hash"":""0x951f456695338719614551692f47a6b2e3b2a8ee7f97d66016083d122ae31771"",""position"":""2"",""tradeSummary"":""WETH for LYXe"",""uniswapPair"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""victim"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528491,""hash"":""0x8889b2cc04ddb5dd16bdb2f75e34d1e56a439f16f71dd70faacafb9ff4112f53"",""timestamp"":""2022-09-13T18:37:41Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8"",""name"":"""",""projectId"":""""}]",2022-09-13T18:44:24.307452429Z,Attack type: Sandwich,0xba7be10c160491670d19542ec1ae45de5beaf4ad10dbf678138fcd83215e5476,"{""block"":""15528469"",""hash"":""0x3fc77adb360412b64775ae730db2c5ea0fa0aff24ac6f56c71f2635f780f2f4e"",""position"":""3"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528485,""hash"":""0x3dc453dbc33332eddbb5e5211ebfcd63b615ba47499aee0951b52961d13771b0"",""timestamp"":""2022-09-13T18:36:08Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795"",""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c""]","[{""address"":""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795"",""name"":"""",""projectId"":""""},{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:43:50.293753913Z,Attack type: Sandwich,0x676e7e30866492bdcda665aa265c2ffe39f1e24fd96de02a3bf365e2e658959e,"{""block"":""15528468"",""hash"":""0x4661b9ed3b3c1af364608371c51dd7d9d76120b6f7b21a1edbfddda3a0fd26ae"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528484,""hash"":""0xf915eedaba5bf69b266aff90cd6056f141b1d96a941c556ce7c9edeb95279959"",""timestamp"":""2022-09-13T18:36:00Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x0a7ef0bf8d82363a24fff410f431bd32c080d173"",""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c""]","[{""address"":""0x0a7ef0bf8d82363a24fff410f431bd32c080d173"",""name"":"""",""projectId"":""""},{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:43:50.312044172Z,Attack type: Frontrunning,0x1ae174559ddb4eba6b624aa317214ff6e2937fe7f983f80443180a65ef8c669c,"{""block"":""15528468"",""hash"":""0xb7b3ce2877b53aad8e9b85dc981e6e221a201148b251e648c24b0b75189d0792"",""position"":""13"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x0a7ef0bf8d82363a24fff410f431bd32c080d173""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528484,""hash"":""0xf915eedaba5bf69b266aff90cd6056f141b1d96a941c556ce7c9edeb95279959"",""timestamp"":""2022-09-13T18:36:00Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xab1b8300cb18c19cc42688c74eb4ab173805d650"",""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8""]","[{""address"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650"",""name"":"""",""projectId"":""""},{""address"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:35:46.540143867Z,Attack type: Sandwich,0x87c593b9ec32241c6f3fa28276779b91ef34f984669b4ab58287e1caedce8a08,"{""block"":""15528474"",""hash"":""0x951f456695338719614551692f47a6b2e3b2a8ee7f97d66016083d122ae31771"",""position"":""2"",""tradeSummary"":""WETH for LYXe"",""uniswapPair"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""victim"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,3,"{""transactionHash"":"""",""block"":{""number"":15528479,""hash"":""0x2aaeb6af2ebf99981951f813e5994d7db0b9101e95a52191e60755a0e098ddcb"",""timestamp"":""2022-09-13T18:35:09Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""0xab1b8300cb18c19cc42688c74eb4ab173805d650""]","[{""address"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650"",""name"":"""",""projectId"":""""}]",2022-09-13T18:35:42.270572644Z,Attack type: Sandwich,0x9006f2aad4da75ed1fb7a7cdf4f01a0ca3372fd77e78e34acf9b47ec6073666f,"{""block"":""15528474"",""hash"":""0x951f456695338719614551692f47a6b2e3b2a8ee7f97d66016083d122ae31771"",""position"":""2"",""tradeSummary"":""WETH for LYXe"",""uniswapPair"":""0xd583d0824ed78767e0e35b9bf7a636c81c665aa8"",""victim"":""0xab1b8300cb18c19cc42688c74eb4ab173805d650""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528478,""hash"":""0xef4cb4f2ee7f8b5936d99620ebb4b3fd5f709d1d5aaa56cd5749850e1eb30706"",""timestamp"":""2022-09-13T18:35:02Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8"",""name"":"""",""projectId"":""""}]",2022-09-13T18:34:27.314572679Z,Attack type: Sandwich,0xe7a8ddfbc781547fc0cc8886d308035701bc2f04094a1cc072368c76964ec5fe,"{""block"":""15528469"",""hash"":""0x3fc77adb360412b64775ae730db2c5ea0fa0aff24ac6f56c71f2635f780f2f4e"",""position"":""3"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x9ae02eb8378a615577a442a853169b2bd8ba6ea8""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528473,""hash"":""0xa6fdb81786ec243d8460b1f5672f0ff3ffbfd08cf22e293099c51f55c1a4f06a"",""timestamp"":""2022-09-13T18:34:12Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0x0a7ef0bf8d82363a24fff410f431bd32c080d173""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x0a7ef0bf8d82363a24fff410f431bd32c080d173"",""name"":"""",""projectId"":""""}]",2022-09-13T18:34:27.290617841Z,Attack type: Frontrunning,0xfab0935dc143ac0b593afc3213590f37809613fdf50db62fe97e8d0c70ab2012,"{""block"":""15528468"",""hash"":""0xb7b3ce2877b53aad8e9b85dc981e6e221a201148b251e648c24b0b75189d0792"",""position"":""13"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x0a7ef0bf8d82363a24fff410f431bd32c080d173""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528472,""hash"":""0xb2ebf98d0d48413ba3c992b94f74a20540d5eac8afa1f1c30e36eb2f741d2eca"",""timestamp"":""2022-09-13T18:33:58Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795""]","[{""address"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795"",""name"":"""",""projectId"":""""}]",2022-09-13T18:34:27.273283879Z,Attack type: Sandwich,0xcc62e8c36f923a37b98ec90647e83668dd82f167853b8dc0a0da3ffb6f0dd6f2,"{""block"":""15528468"",""hash"":""0x4661b9ed3b3c1af364608371c51dd7d9d76120b6f7b21a1edbfddda3a0fd26ae"",""position"":""8"",""tradeSummary"":"""",""uniswapPair"":""0x7937619a9bd1234a303e4fe752b8d4f37d40e20c"",""victim"":""0x81ffd37ed3ab472f9bc1d3135d583dc594bf4795""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,4,"{""transactionHash"":"""",""block"":{""number"":15528472,""hash"":""0xb2ebf98d0d48413ba3c992b94f74a20540d5eac8afa1f1c30e36eb2f741d2eca"",""timestamp"":""2022-09-13T18:33:58Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x472a93a6a920e1fa3fd036e7380e15ede1aa5d2a"",""0x0efb424c465dbd0a626359d63412838f727f2c25""]","[{""address"":""0x472a93a6a920e1fa3fd036e7380e15ede1aa5d2a"",""name"":"""",""projectId"":""""},{""address"":""0x0efb424c465dbd0a626359d63412838f727f2c25"",""name"":""Pair"",""projectId"":""uniswap_v2""}]",2022-09-13T18:30:21.958729803Z,Attack type: Sandwich,0x0a13657933ba575735d0fb49b0c460f597ef32d55d11360095ea04667e10e2fd,"{""block"":""15528402"",""hash"":""0xe17e54be36184d0c25dac88a8eacadce8889429f5dec1077433d4d2ca808c957"",""position"":""3"",""tradeSummary"":""WETH for MUTE"",""uniswapPair"":""0x0efb424c465dbd0a626359d63412838f727f2c25"",""victim"":""0x472a93a6a920e1fa3fd036e7380e15ede1aa5d2a""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528421,""hash"":""0x249ff2a01bab2150a5960ff7e8d90ad0caa553106f55a7049b4590e07e3ea946"",""timestamp"":""2022-09-13T18:22:12Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
"[""0x09539705838eea6661633d568f77bc10a02cf375"",""0xb55f0942d9ea3358c00e30e0bb6fd43b6b989d40""]","[{""address"":""0x09539705838eea6661633d568f77bc10a02cf375"",""name"":""Pair"",""projectId"":""uniswap_v2""},{""address"":""0xb55f0942d9ea3358c00e30e0bb6fd43b6b989d40"",""name"":"""",""projectId"":""""}]",2022-09-13T18:28:35.992723355Z,Attack type: Sandwich,0x7774a48dce3d87a7ec70f1b567c768cdba04b1762fa0d8797ece9cfd887e992f,"{""block"":""15528398"",""hash"":""0x051ca694d0088dcee16d6fd08026446b29da3d17e28c0268f29638b049c02398"",""position"":""12"",""tradeSummary"":""WETH for WAS"",""uniswapPair"":""0x09539705838eea6661633d568f77bc10a02cf375"",""victim"":""0xb55f0942d9ea3358c00e30e0bb6fd43b6b989d40""}",Uniswap V2 Arbitrage Attack Detected,"[{""contacts"":null,""name"":""Uniswap V2"",""id"":""uniswap_v2"",""social"":null,""token"":null,""website"":null}]",ethereum,MEDIUM,1,"{""transactionHash"":"""",""block"":{""number"":15528415,""hash"":""0xbac40e09999e21b57e780623e4da9c4b7401636b24749ef8c6b9c119a05f1c13"",""timestamp"":""2022-09-13T18:20:59Z"",""chainId"":1},""bot"":{""id"":""0x1365f32e133689ca0995f89658e1e8df308c5ed30f5f16ca53c16b7439c6d18c"",""name"":null}}",SUSPICIOUS
